test_method,isEagerTest
"@Test
	public void testContentHandlerElement() throws Exception {

		Element rootElement = result.createElementNS(""namespace"", ""root"");
		result.appendChild(rootElement);
		handler = new DomContentHandler(rootElement);
		expected = documentBuilder.parse(new InputSource(new StringReader(XML_2_EXPECTED)));
		xmlReader.setContentHandler(handler);
		xmlReader.parse(new InputSource(new StringReader(XML_2_SNIPPET)));

		assertThat(result).and(expected).areSimilar();
	}",1
"@Test
	public void testGetQNameForNodeNoNamespace() throws Exception {

		DocumentBuilderFactory factory = DocumentBuilderFactoryUtils.newInstance();
		DocumentBuilder builder = factory.newDocumentBuilder();
		Document document = builder.newDocument();
		Element element = document.createElement(""localname"");
		QName qName = QNameUtils.getQNameForNode(element);

		assertThat(qName).isNotNull();
		assertThat(qName.getLocalPart()).isEqualTo(""localname"");
		assertThat(qName.getNamespaceURI()).isEmpty();
		assertThat(qName.getPrefix()).isEmpty();
	}",1
"@Test
	public void testStringResult() throws Exception {

		Document document = DocumentBuilderFactoryUtils.newInstance().newDocumentBuilder().newDocument();
		Element element = document.createElementNS(""namespace"", ""prefix:localName"");
		document.appendChild(element);

		Transformer transformer = TransformerFactoryUtils.newInstance().newTransformer();
		StringResult result = new StringResult();
		transformer.transform(new DOMSource(document), result);

		assertThat(result.toString()).and(""<prefix:localName xmlns:prefix='namespace'/>"").ignoreWhitespace().areIdentical();
	}",1
"@Test
	public void testDoWithSaxSource() throws Exception {

		XMLReader reader = XMLReaderFactory.createXMLReader();
		InputSource inputSource = new InputSource();

		TraxUtils.SourceCallback mock = createMock(TraxUtils.SourceCallback.class);
		mock.saxSource(reader, inputSource);

		replay(mock);

		TraxUtils.doWithSource(new SAXSource(reader, inputSource), mock);

		verify(mock);
	}",1
"@Test
	public void testDoWithStaxResultEventWriter() throws Exception {

		XMLOutputFactory outputFactory = XMLOutputFactory.newInstance();
		XMLEventWriter eventWriter = outputFactory.createXMLEventWriter(new StringWriter());

		TraxUtils.ResultCallback mock = createMock(TraxUtils.ResultCallback.class);
		mock.staxResult(eventWriter);

		replay(mock);

		TraxUtils.doWithResult(StaxUtils.createStaxResult(eventWriter), mock);

		verify(mock);
	}",1
"@Test
	public void testDoWithStaxResultStreamWriter() throws Exception {

		XMLOutputFactory outputFactory = XMLOutputFactory.newInstance();
		XMLStreamWriter streamWriter = outputFactory.createXMLStreamWriter(new StringWriter());

		TraxUtils.ResultCallback mock = createMock(TraxUtils.ResultCallback.class);
		mock.staxResult(streamWriter);

		replay(mock);

		TraxUtils.doWithResult(StaxUtils.createStaxResult(streamWriter), mock);

		verify(mock);
	}",1
"@Test
	public void testGetDocument() throws Exception {

		DocumentBuilderFactory documentBuilderFactory = DocumentBuilderFactoryUtils.newInstance();
		documentBuilderFactory.setNamespaceAware(true);
		DocumentBuilder documentBuilder = documentBuilderFactory.newDocumentBuilder();
		Document document = documentBuilder.newDocument();

		assertThat(TraxUtils.getDocument(new DOMSource(document))).isSameAs(document);

		Element element = document.createElement(""element"");
		document.appendChild(element);

		assertThat(TraxUtils.getDocument(new DOMSource(element))).isSameAs(document);
	}",1
"@Test
	public void testLoadMultipleSchemas() throws Exception {

		Resource envelope = new ClassPathResource(""envelope.xsd"", getClass());
		Resource encoding = new ClassPathResource(""encoding.xsd"", getClass());
		Schema schema = SchemaLoaderUtils.loadSchema(new Resource[] { envelope, encoding }",1
"@Test
	public void testIncludesAndImports() throws Exception {

		Resource hr = new ClassPathResource(""hr.xsd"", getClass());
		collection.setXsds(hr);
		collection.setInline(true);
		collection.afterPropertiesSet();

		XsdSchema[] schemas = collection.getXsdSchemas();

		assertThat(schemas).hasSize(2);
		assertThat(schemas[0].getTargetNamespace()).isEqualTo(""http://mycompany.com/hr/schemas"");

		Resource hr_employee = new ClassPathResource(""hr_employee.xsd"", getClass());
		Document expected = documentBuilder.parse(SaxUtils.createInputSource(hr_employee));
		DOMResult domResult = new DOMResult();
		transformer.transform(schemas[0].getSource(), domResult);

		XmlAssert.assertThat(domResult.getNode()).and(expected).ignoreWhitespace().areIdentical();
		assertThat(schemas[1].getTargetNamespace()).isEqualTo(""http://mycompany.com/hr/schemas/holiday"");

		Resource holiday = new ClassPathResource(""holiday.xsd"", getClass());
		expected = documentBuilder.parse(SaxUtils.createInputSource(holiday));
		domResult = new DOMResult();
		transformer.transform(schemas[1].getSource(), domResult);

		XmlAssert.assertThat(domResult.getNode()).and(expected).ignoreWhitespace().areIdentical();
	}",1
"@Test
  public void testGetProtocol() throws Exception {
    Draft_6455 draft_6455 = new Draft_6455(Collections.<IExtension>emptyList(),
        Collections.<IProtocol>emptyList());
    assertNull(draft_6455.getProtocol());
    draft_6455.acceptHandshakeAsServer(handshakedataProtocolExtension);
    assertNull(draft_6455.getProtocol());
    draft_6455 = new Draft_6455(Collections.<IExtension>emptyList(),
        Collections.<IProtocol>singletonList(new Protocol(""chat"")));
    assertNull(draft_6455.getProtocol());
    draft_6455.acceptHandshakeAsServer(handshakedataProtocolExtension);
    assertNotNull(draft_6455.getProtocol());
  }",1
"@Test
  public void createFramesBinary() throws Exception {
    Draft_6455 draft_6455 = new Draft_6455();
    BinaryFrame curframe = new BinaryFrame();
    ByteBuffer test0 = ByteBuffer.wrap(""Test0"".getBytes());
    curframe.setPayload(test0);
    curframe.setTransferemasked(false);
    List<Framedata> createdFrame = draft_6455.createFrames(test0, false);
    assertEquals(1, createdFrame.size());
    assertEquals(curframe, createdFrame.get(0));
    curframe = new BinaryFrame();
    ByteBuffer test1 = ByteBuffer.wrap(""Test1"".getBytes());
    curframe.setPayload(test1);
    curframe.setTransferemasked(true);
    createdFrame = draft_6455.createFrames(test1, true);
    assertEquals(1, createdFrame.size());
    assertEquals(curframe, createdFrame.get(0));
  }",1
"@Test
  public void createFramesText() throws Exception {
    Draft_6455 draft_6455 = new Draft_6455();
    TextFrame curframe = new TextFrame();
    curframe.setPayload(ByteBuffer.wrap(Charsetfunctions.utf8Bytes(""Test0"")));
    curframe.setTransferemasked(false);
    List<Framedata> createdFrame = draft_6455.createFrames(""Test0"", false);
    assertEquals(1, createdFrame.size());
    assertEquals(curframe, createdFrame.get(0));
    curframe = new TextFrame();
    curframe.setPayload(ByteBuffer.wrap(Charsetfunctions.utf8Bytes(""Test0"")));
    curframe.setTransferemasked(true);
    createdFrame = draft_6455.createFrames(""Test0"", true);
    assertEquals(1, createdFrame.size());
    assertEquals(curframe, createdFrame.get(0));
  }",1
"@Test
  public void testConstructor() throws Exception {
    try {
      Draft_6455 draft_6455 = new Draft_6455(null, null);
      fail(""IllegalArgumentException expected"");
    }",1
"@Test
  public void testHashCode() throws Exception {
    Draft draft0 = new Draft_6455();
    Draft draft1 = draft0.copyInstance();
    Draft draft2 = new Draft_6455(Collections.<IExtension>emptyList(),
        Collections.<IProtocol>singletonList(new Protocol(""chat"")));
    Draft draft3 = draft2.copyInstance();
    assertEquals(draft2.hashCode(), draft3.hashCode());
    assertEquals(draft0.hashCode(), draft2.hashCode());
    assertEquals(draft0.hashCode(), draft1.hashCode());
    //Hashcode changes for draft2 due to a provided protocol
    draft2.acceptHandshakeAsServer(handshakedataProtocolExtension);
    draft1.acceptHandshakeAsServer(handshakedataProtocolExtension);
    assertNotEquals(draft2.hashCode(), draft3.hashCode());
    assertNotEquals(draft0.hashCode(), draft2.hashCode());
    assertEquals(draft0.hashCode(), draft1.hashCode());
    draft2 = draft2.copyInstance();
    draft1 = draft1.copyInstance();
    //Hashcode changes for draft draft2 due to a provided protocol
    draft2.acceptHandshakeAsServer(handshakedataProtocol);
    draft1.acceptHandshakeAsServer(handshakedataProtocol);
    assertNotEquals(draft2.hashCode(), draft3.hashCode());
    assertNotEquals(draft0.hashCode(), draft2.hashCode());
    assertEquals(draft0.hashCode(), draft1.hashCode());
    draft2 = draft2.copyInstance();
    draft1 = draft1.copyInstance();
    //Hashcode changes for draft draft0 due to a provided protocol (no protocol)
    draft2.acceptHandshakeAsServer(handshakedataExtension);
    draft1.acceptHandshakeAsServer(handshakedataExtension);
    assertEquals(draft2.hashCode(), draft3.hashCode());
    assertEquals(draft0.hashCode(), draft2.hashCode());
    // THIS IS A DIFFERENCE BETWEEN equals and hashcode since the hashcode of an empty string = 0
    assertEquals(draft0.hashCode(), draft1.hashCode());
    draft2 = draft2.copyInstance();
    draft1 = draft1.copyInstance();
    //Hashcode changes for draft draft0 due to a provided protocol (no protocol)
    draft2.acceptHandshakeAsServer(handshakedata);
    draft1.acceptHandshakeAsServer(handshakedata);
    assertEquals(draft2.hashCode(), draft3.hashCode());
    assertEquals(draft0.hashCode(), draft2.hashCode());
    // THIS IS A DIFFERENCE BETWEEN equals and hashcode since the hashcode of an empty string = 0
    assertEquals(draft0.hashCode(), draft1.hashCode());
  }",1
"@Test
    public void should_generate_manager_class_for_index_dsl() throws Exception {
        setExec(aptUtils -> {

            final GlobalParsingContext globalContext = new GlobalParsingContext(
                    V3_7.INSTANCE,
                    InsertStrategy.ALL_FIELDS,
                    new LowerCaseNaming(),
                    FieldFilter.EXPLICIT_ENTITY_FIELD_FILTER,
                    FieldFilter.EXPLICIT_UDT_FIELD_FILTER,
                    Optional.empty());

            final String className = TestEntityWithSASI.class.getCanonicalName();
            final TypeElement typeElement = aptUtils.elementUtils.getTypeElement(className);

            final EntityParser entityParser = new EntityParser(aptUtils);

            final EntityMetaSignature entityMetaSignature = entityParser.parseEntity(typeElement, globalContext);

            final ManagerAndDSLClasses managerAndDSLClasses = ManagerCodeGen.buildManager(globalContext, aptUtils, entityMetaSignature);

            final StringBuilder builder = new StringBuilder();
            try {
                JavaFile.builder(TypeUtils.GENERATED_PACKAGE, managerAndDSLClasses.managerClass)
                        .build()
                        .writeTo(builder);
            }",1
"@Test
    public void should_build_entity_with_static_counter_column() throws Exception {
        setExec(aptUtils -> {
            final String className = TestEntityWithStaticCounterColumn.class.getCanonicalName();
            final TypeElement typeElement = aptUtils.elementUtils.getTypeElement(className);

            final EntityMetaCodeGen builder = new EntityMetaCodeGen(aptUtils);
            final List<FieldParser.FieldMetaSignature> parsingResults = getTypeParsingResults(aptUtils, typeElement, context);
            final TypeSpec typeSpec = builder.buildEntityMeta(EntityType.TABLE, typeElement, context, parsingResults, emptyList()).sourceCode;

            assertThat(buildSource(typeSpec)).isEqualTo(
                    readCodeBlockFromFile(""expected_code/entity_meta_builder/should_build_entity_with_static_counter_column.txt""));
        }",1
"@Test
    public void should_build_view_meta() throws Exception {
        setExec(aptUtils -> {
            final String className = TestViewSensorByType.class.getCanonicalName();
            final TypeElement typeElement = aptUtils.elementUtils.getTypeElement(className);

            final EntityMetaCodeGen builder = new EntityMetaCodeGen(aptUtils);
            final List<FieldParser.FieldMetaSignature> parsingResults = getTypeParsingResults(aptUtils, typeElement, context);
            final TypeSpec typeSpec = builder.buildEntityMeta(EntityType.VIEW, typeElement, context, parsingResults, emptyList()).sourceCode;

            assertThat(buildSource(typeSpec)).isEqualTo(
                    readCodeBlockFromFile(""expected_code/entity_meta_builder/should_build_view_meta.txt""));
        }",1
"@Test
    public void should_fail_building_abstract_class() throws Exception {
        setExec(aptUtils -> {
            final String className = TestEntityWithAbstractClass.class.getCanonicalName();
            final TypeElement typeElement = aptUtils.elementUtils.getTypeElement(className);

            final EntityMetaCodeGen builder = new EntityMetaCodeGen(aptUtils);
            final List<FieldParser.FieldMetaSignature> parsingResults = getTypeParsingResults(aptUtils, typeElement, context);
            builder.buildEntityMeta(EntityType.TABLE, typeElement, context, parsingResults, emptyList());

        }",1
"@Test
    public void should_fail_building_class_with_no_partition_key() throws Exception {
        setExec(aptUtils -> {
            final String className = TestEntityWithNoPartitionKey.class.getCanonicalName();
            final TypeElement typeElement = aptUtils.elementUtils.getTypeElement(className);

            final EntityMetaCodeGen builder = new EntityMetaCodeGen(aptUtils);
            final List<FieldParser.FieldMetaSignature> parsingResults = getTypeParsingResults(aptUtils, typeElement, context);
            builder.buildEntityMeta(EntityType.TABLE, typeElement, context, parsingResults, emptyList());
        }",1
